change_type,column,row,row_number_main,row_number_current,old_value,new_value,data_type
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,240,N/A,[new row],text
new_row,project_id,ESTABLISH/OPEM,N/A,550,N/A,[new row],text
new_row,project_id,CONTRIBUTE/FIRE,N/A,100,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,786,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,243,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,904,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,908,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,65,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,910,N/A,[new row],text
new_row,project_id,EXPLORE/ADDLIDAR,N/A,729,N/A,[new row],text
new_row,project_id,EXPLORE/ADDLIDAR,N/A,731,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,773,N/A,[new row],text
new_row,project_id,EXPLORE/OPENSPM+,N/A,1009,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,245,N/A,[new row],text
new_row,project_id,EXPLORE/OPENWASHDATA,N/A,1048,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,905,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,221,N/A,[new row],text
new_row,project_id,EXPLORE/OPENSPM,N/A,982,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GPM-API,N/A,138,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,903,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,780,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,785,N/A,[new row],text
new_row,project_id,EXPLORE/SUCCESS,N/A,1085,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,911,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,787,N/A,[new row],text
new_row,project_id,ESTABLISH/OPEM,N/A,555,N/A,[new row],text
new_row,project_id,EXPLORE/FRAME,N/A,856,N/A,[new row],text
new_row,project_id,EXPLORE/FRAME,N/A,855,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,902,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,59,N/A,[new row],text
new_row,project_id,CONTRIBUTE/SPAM-ORD,N/A,377,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,60,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,239,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,236,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,906,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,226,N/A,[new row],text
new_row,project_id,CONTRIBUTE/TREENETGAPS,N/A,450,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,238,N/A,[new row],text
new_row,project_id,EXPLORE/ADDLIDAR,N/A,732,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,913,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,778,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,232,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,231,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,225,N/A,[new row],text
new_row,project_id,CONTRIBUTE/SPAM-ORD,N/A,376,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,61,N/A,[new row],text
new_row,project_id,EXPLORE/OPENSPM+,N/A,1008,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,909,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,900,N/A,[new row],text
new_row,project_id,CONTRIBUTE/TREENETGAPS,N/A,449,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,228,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,772,N/A,[new row],text
new_row,project_id,ESTABLISH/OPEM,N/A,552,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,235,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,907,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,901,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,58,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,224,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,777,N/A,[new row],text
new_row,project_id,EXPLORE/FRAME,N/A,857,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,237,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,62,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,774,N/A,[new row],text
new_row,project_id,EXPLORE/OPENPULSE,N/A,958,N/A,[new row],text
new_row,project_id,EXPLORE/ADDLIDAR,N/A,730,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,789,N/A,[new row],text
new_row,project_id,EXPLORE/FRAME,N/A,853,N/A,[new row],text
new_row,project_id,CONTRIBUTE/FIRE,N/A,101,N/A,[new row],text
new_row,project_id,EXPLORE/OPENWASHDATA,N/A,1049,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,227,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,790,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,899,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,781,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,223,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,241,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,230,N/A,[new row],text
new_row,project_id,CONTRIBUTE/FIRE,N/A,99,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,779,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,234,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,242,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,776,N/A,[new row],text
new_row,project_id,EXPLORE/FRAME,N/A,852,N/A,[new row],text
new_row,project_id,CONTRIBUTE/FACILITATE,N/A,86,N/A,[new row],text
new_row,project_id,EXPLORE/DCSM,N/A,803,N/A,[new row],text
new_row,project_id,CONTRIBUTE/PHENOMAST,N/A,308,N/A,[new row],text
new_row,project_id,CONTRIBUTE/TREENETGAPS,N/A,451,N/A,[new row],text
new_row,project_id,CONTRIBUTE/PHENOMAST,N/A,309,N/A,[new row],text
new_row,project_id,EXPLORE/DCSM,N/A,804,N/A,[new row],text
new_row,project_id,EXPLORE/OPENWASHDATA,N/A,1047,N/A,[new row],text
new_row,project_id,CONTRIBUTE/FIRE,N/A,98,N/A,[new row],text
new_row,project_id,EXPLORE/FRAME,N/A,854,N/A,[new row],text
new_row,project_id,CONTRIBUTE/SPAM-ORD,N/A,378,N/A,[new row],text
new_row,project_id,ESTABLISH/OPEM,N/A,553,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,782,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,783,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,233,N/A,[new row],text
new_row,project_id,ESTABLISH/OPEM,N/A,554,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,775,N/A,[new row],text
new_row,project_id,CONTRIBUTE/PHENOMAST,N/A,306,N/A,[new row],text
new_row,project_id,ESTABLISH/OPEM,N/A,551,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,912,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,229,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,244,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,788,N/A,[new row],text
new_row,project_id,CONTRIBUTE/GRAND TOUR,N/A,222,N/A,[new row],text
new_row,project_id,EXPLORE/COORDINEO,N/A,784,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,63,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,914,N/A,[new row],text
new_row,project_id,CONTRIBUTE/BRAINSCORETMPRL,N/A,64,N/A,[new row],text
new_row,project_id,CONTRIBUTE/PHENOMAST,N/A,307,N/A,[new row],text
new_row,project_id,EXPLORE/INOAP,N/A,915,N/A,[new row],text
removed_row,project_id,EXPLORE/XCELL,1032,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/NMRPRIME,845,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/HT-CHEMBORD,817,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1004,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/UQBENCH,430,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/PYCSOU-FAIR,296,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/NMRPRIME,846,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/XCELL,1034,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1001,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/PYCSOU-FAIR,292,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1002,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/XCELL,1033,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/OPENCHEMUSES,861,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/PYCSOU-FAIR,294,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/NMRPRIME,844,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/UQBENCH,431,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/PYCSOU-FAIR,295,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/NMRPRIME,847,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/UQBENCH,428,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/WEAR-MED,450,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/XCELL,1030,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/OPENCHEMUSES,859,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/UQBENCH,429,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/EXAIRIM,760,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/BOOST4EPILEPSY,22,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/ENVIPATH+EDGEBP,75,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/SRFI-DB,351,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/UQBENCH,432,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1005,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/XCELL,1031,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1003,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/OPENCHEMUSES,860,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/ENVIPATH+EDGEBP,74,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1000,N/A,[row removed],N/A,text
removed_row,project_id,EXPLORE/SOLIDIPES,1006,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/SCPAW,326,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/PYCSOU-FAIR,293,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/XYT,462,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/ENVIPATH+EDGEBP,76,N/A,[row removed],N/A,text
removed_row,project_id,CONTRIBUTE/MAST,231,N/A,[row removed],N/A,text
